English,11,Knowledge of Words 11,Identify the meaning of common Greek and Latin roots and affixes that frequently appear in AP-level English words.,AP-ENG-LANG.W.8,Use these roots to determine the meaning of words.,AP-ENG-LANG.W.8,Use context as a clue to the meaning of a word or phrase in AP-level texts.,AP-ENG-LANG.W.8,Verify the preliminary determination of a word or phrase.,AP-ENG-LANG.W.8,,,additional,,,,,,,,,,,,
English,11,Reading strategies 11,Define and identify examples of reading strategies. ,AP-ENG-LANG.R.1,Identify and explain when it would be appropriate to apply various reading strategies.,AP-ENG-LANG.R.1,,,,,,,additional,,,,,,,,,,,,
English,11,Sentence types,"Define and types of sentences, including loose or cumulative, periodic, and balanced sentences.",AP-ENG-LANG.W.9,"Identify and apply rules of formation for period, loose or cumulative, and balanced sentences.",AP-ENG-LANG.W.9,,,,,,,additional,,,,,,,,,,,,
English,11,Punctuation 11,"Identify the function, rules, and usage of brackets. Revise sentences to conform to rules of bracket usage. ",AP-ENG-LANG.W.7,"Identify the function, rules, and usage of hyphens. Revise sentences to conform to rules of hyphen usage. ",AP-ENG-LANG.W.7,,,,,,,additional,,,,,,,,,,,,
English,11,Rhetorical Devices: Syntactical Terms,"Define rhetorical questions, parallelism, and syntax.",AP-ENG-LANG.R.3,"Identify examples of rhetorical questions, parallelism and syntax. Analyze the effect of these devices.",AP-ENG-LANG.R.3,"Define and identify examples of antithesis, polysyndeton, asyndeton, anaphora, and epistrophe.",AP-ENG-LANG.R.3,"Analyze the effects of antithesis, polysyndeton, asyndeton, anaphora, and epistrophe.",AP-ENG-LANG.R.3,,,power,,,,,,,,,,,,
English,11,Rhetorical Devices: Figures of speech,,,"Define the terms idiom, apostrophe, metonymy, synecdoche, and litotes.",AP-ENG-LANG.R.3,"Identify examples of idiom, apostrophe, metonymy, synecdoche, and litotes.",AP-ENG-LANG.R.3,,,,,power,,,,,,,,,,,,
English,11,Types of evidence 11,"Define allusion, analogy, anecdote",AP-ENG-LANG.W.2,"Identify allusion, analogy, anecdote",AP-ENG-LANG.W.2,"Explain the purpose of allusion, analogy, and anecdote.",AP-ENG-LANG.W.2,,,,,power,,,,,,,,,,,,
English,11,Word Meanings and Nuances 11,"Interpret figures of speech and figurative language (analogy, euphemism, hyperbole, idiom, onomotapoeia, paradox, simile, metaphor, verbal irony, puns, personification) in context and analyze their role in a text.",AP-ENG-LANG.R.4,Analyze nuances in the meaning of words with similar denotations. Analyze nuances in meaning and tone created by their usage in texts.,AP-ENG-LANG.R.4,,,,,,,power,,,,,,,,,,,,
English,11,Essay structure 11,Use appropriate punctuation and transition phrases to combine sentences in order to improve meaning.,AP-ENG-LANG.W.10,Organize sentences and paragraphs logically; include topic sentences.,AP-ENG-LANG.W.10,Support main idea with details and analysis.,AP-ENG-LANG.W.10,Identify the main idea and purpose of a text; identify an author's point of view and tone.,AP-ENG-LANG.W.5,,,power,,,,,,,,,,,,
English,11,Argument structure 11,"Define and apply the elements of a introduction, body, and conclusion, including hook, context/background, claims, thesis statements, subclaims/topic sentences, evidence, explanation, reasoning, analysis, and concluding remarks.",AP-ENG-LANG.W.10,Identify precise/knowledgeable claims and distinguish them from weaker claims. Revise claims to improve precision and level of knowledge of texts. Identify subclaims/topic sentences to organize an argument structure. ,AP-ENG-LANG.W.10,Distinguish claims from alternate or opposing claims. Identify fair and thorough counterclaims. Revise counterclaims to improve fairness and thoroughness. ,AP-ENG-LANG.W.10,"Select the most relevant evidence for claims and counterclaims. Point out the strengths and limitations of claims and counterclaims in a manner than anticipates the audience's knowledge level, concerns, values, and possible biases.",AP-ENG-LANG.W.10,,,power,,,,,,,,,,,,
English,11,Audience & purpose 11,Define the primary and secondary audience of a text.,AP-ENG-LANG.R.3,Identify the primary and secondary audience of a text for a given audience and distinguish between them. ,AP-ENG-LANG.R.3,Analyze the effects of a primary and secondary audience on an author's choice of rhetorical strategies,AP-ENG-LANG.R.3,"Assess the strengths and limitations of various sources in terms of the task, audience, and purpose at hand.",AP-ENG-LANG.R.3,,,power,,,,,,,,,,,,
English,11,Embedding quotations 11,Identify the rules for embedding a quote,AP-ENG-LANG.W.7,Identify the rules for quoting poetry and longer chunks of text,AP-ENG-LANG.W.7,Identify the rules for using brackets,AP-ENG-LANG.W.7,,,,,power,,,,,,,,,,,,
English,11,Rhetorical and Literary Devices,Define rhetorical and literary devices.,AP-ENG-LANG.R.4,Identify and explain the effects of rhetorical and literary devices.,AP-ENG-LANG.R.4,,,,,,,power,,,,,,,,,,,,
English,11,Logic,"Understand the basics of logic, define the terms formal logic and informal logic.",AP-ENG.LANG.R.5,Define and identify examples of inductive and deductive reasoning.,AP-ENG.LANG.R.5,"Define the term syllogism, as well as understand how syllogisms work. Apply knowledge of syllogisms to determine if statements are logical.",AP-ENG.LANG.R.5,"Understand how logical fallacies work, provide explanations of several common logical fallacies. Identify logical fallacies that invalidate arguments.",AP-ENG.LANG.R.5,,,power,,,,,,,,,,,,
English,11,Rhetoric 11,"Define and understand rhetoric, the rhetorical triange, rhetor, subject, context, and authorial intent. Distinguish between the popular understanding of rhetoric and the literary definition.",AP-ENG-LANG.R.3,"Identify examples of rhetor, subject, context, and authorial intent. Analyze the use of the rhetorical triangle.",AP-ENG-LANG.R.3,"Determine an author's point of view or purpose in a text in which the rhetoric is particularly effective, analyzing how style and content contribute to the power, persuasiveness, or beauty of the text.",AP-ENG-LANG.R.3,,,,,power,,,,,,,,,,,,
English,11,Sourcing,"Define, identify, and distinguish between primary and secondary sources. ",AP-ENG-LANG.W.2,"Determine the relevance, validity, and credibility of evidence in researching, answering a question, or integrating to support a claim.",AP-ENG.LANG.R.5,,,,,,,power,,,,,,,,,,,,
English,11,Central Idea and Development,Determine two or more central ideas in a text and analyze how they are developed throughout the text.,AP-ENG-LANG.R.2,"Analyze a complex set of ideas or sequence in a text and how the individuals, ideas, or events interact and develop over the course of the text.",AP-ENG-LANG.R.2,,,,,,,power,,,,,,,,,,,,
English,11,Conventions of English 11,"Revise sentences with grammatically incorrect commas, parentheses, or ellipses to conform to the conventions of English. ",AP-ENG-LANG.W.7,"Revise sentences with run-ons, fragments, or comma splices to conform to the conventions of English.",AP-ENG-LANG.W.7,"Revise sentences with grammatically incorrect hyphens, dashes, colons, or semicolons to conform to the conventions of English. ",AP-ENG-LANG.W.7,"Revise sentences with grammatically incorrect verb usage, including subject/verb disagreement, inappropriate or weak shifts in verb tense, mood, or active/passive voice, to conform to the conventions of English.",AP-ENG-LANG.W.7,Correct misspelled words in sentences.,AP-ENG-LANG.W.7,power,,,,,,,,,,,,
English,11,Tone 11,"Define, connotation, denotation, figurative language, diction, tone, mood, and voice. Explain the relationship and interactions between each device in non-fiction texts.",AP-ENG-LANG.R.4,"Determine the connotative, denotative, and figurative meaning of words in a non-fiction texts.",AP-ENG-LANG.R.4,"Use the diction of a non-fiction text (including connotative, denotative, and figurative word meanings) to determine the overall mood and tone.",AP-ENG-LANG.R.4,Explain the effect of tone and diction on stylistic choice and voice.,AP-ENG-LANG.R.4,,,power,,,,,,,,,,,,
English,11,Appeals 11,"Define and identify ethos, pathos, and logos.",AP-ENG-LANG.R.7,"Distinguish between the use of ethos, pathos, and logos appeal in a text",AP-ENG-LANG.R.7,"Analyze the effects of an ethos, pathos, and logos appeal in a text and evaluate its effectiveness.",AP-ENG-LANG.R.7,,,,,power,,,,,,,,,,,,
English,11,Advanced Narrative Form,Define a range of advanced narrative forms and identify their key characteristics,AP-ENG-LIT.R.9,"Given an AP-level text, identify its form and the ways in which the form impacts its meaning",AP-ENG-LIT.R.9,,,,,,,additional,,,,,,,,,,,,
English,11,Irony and Satire,Define key vocabulary related to irony and satire and give examples of each,AP-ENG-LIT.R.4,Identify how the use of irony and satire affects meaning in an AP-level text,AP-ENG-LIT.R.4,,,,,,,additional,,,,,,,,,,,,
English,11,Critical lenses,Define the critical lenses and identify examples in analytical writing.,AP-ENG-LIT.R.3,Analyze a given text through each of the critical lenses.,AP-ENG-LIT.R.3,,,,,,,additional,,,,,,,,,,,,
English,11,Syntax,Define and identify vocabulary related to syntax in poetry and prose.,AP-ENG-LIT.R.8,Determine how common syntactical devices and the manipulation of syntax can develop and influence the meaning of poetry and prose.,AP-ENG-LIT.R.8,,,,,,,additional,,,,,,,,,,,,
English,11,Literary periods and genres,Define and identify literary periods and genres,AP-ENG-LIT.R.1,Analyze how texts from various literary periods conform to or stray from various literary movements and genres.,AP-ENG-LIT.R.1,,,,,,,additional,,,,,,,,,,,,
English,11,Knowledge of Words 12,Identify the meaning of common Greek and Latin roots and affixes that frequently appear in AP-level English words.,AP-ENG-LIT.R.9,Use these roots to determine the meaning of words and to identify synonyms or antonyms of words,AP-ENG-LIT.W.6,Use context as a clue to the meaning of a word or phrase in an AP-Level text.,AP-ENG-LIT.W.6,,,,,additional,,,,,,,,,,,,
English,11,Poetic sound,Define key vocabulary and identify examples of each,AP-ENG-LIT.R.4,Identify how poetic sound affects meaning in AP-level text,AP-ENG-LIT.R.4,,,,,,,additional,,,,,,,,,,,,
English,11,Conventions of English 12,"Revise sentences with grammatically incorrect punctuation (commas, semicolons, colons, hyphens, parentheses, ellipses, and dashes) to conform to the conventions of English.",AP-ENG-LIT.W.5,Revise sentences with dangling modifiers or other grammatically incorrect phrases or clauses to conform to the conventions of English.,AP-ENG-LIT.W.5,Revise sentences with grammatically incorrect pronoun usage to conform to the conventions of English.,AP-ENG-LIT.W.5,Revise sentences to improve sentence variety. ,AP-ENG-LIT.W.5,Correct misspelled words in sentences.,AP-ENG-LIT.W.5,power,,,,,,,,,,,,
English,11,Characterization 12,"Identify methods of characterization. Understand how methods are used and developed to reveal motivations, values, flaws, attitudes, fears, and other characteristics. ",AP-ENG-LIT.R.9,"Analyze the methods of characterization within an AP-level text, including how motivations, values, fears, and flaws are developed and revealed.",AP-ENG-LIT.R.9,,,,,,,power,,,,,,,,,,,,
English,11,Structure and form in fiction,Define key vocabulary and identify examples of each,AP-ENG-LIT.R.9,Identify how structure and form affect meaning in an AP-level text,AP-ENG-LIT.R.9,,,,,,,power,,,,,,,,,,,,
English,11,Figurative language 12,Define and Identify Key Terms and Vocabulary,AP-ENG-LIT.R.4,Identify how figurative language affects meaning in an AP-level Text,AP-ENG-LIT.R.4,,,,,,,power,,,,,,,,,,,,
English,11,Point of view 12,Define and Identify Key Vocabulary,AP-ENG-LIT.R.5,Identify how Point of View affects meaning in an AP-Level Text,AP-ENG-LIT.R.5,,,,,,,power,,,,,,,,,,,,
English,11,Poetic form,Define key vocabulary and identify examples of each.,AP-ENG-LIT.R.9,Identify how Poetic Form Affects Meaning in an AP-level Text,AP-ENG-LIT.R.9,,,,,,,power,,,,,,,,,,,,
English,11,Dramatic form,Define key vocabulary and identify examples of each,AP-ENG-LIT.R.9,Identify how dramatic form affects meaning in an AP-level text,AP-ENG-LIT.R.9,,,,,,,power,,,,,,,,,,,,
English,11,Tone 12,"Determine the meaning of words in a fiction text, including figurative, connotative, and technical meanings. ",AP-ENG-LIT.R.7,Analyze how an author uses and refines the meaning of a key term over the course of a fiction text.,AP-ENG-LIT.R.7,Analyze nuances in meaning of words with similar denotations. Analyze the impact on tone when each of these words is used in a fiction text.,AP-ENG-LIT.R.7,,,,,power,,,,,,,,,,,,
English,11,Tone 12,"Identify examples of details, allusions, syntax, and repetition in a text. Explain how these examples contribute to the overall tone of a fiction text. ",AP-ENG-LIT.R.7,"Identify the tone of a fictional passage, drawing on evidence to strengthen analysis. Distinguish strong versus weak analysis of a tone.",AP-ENG-LIT.R.7,,,,,,,power,,,,,,,,,,,,
English,12,Advanced Narrative Form,Define a range of advanced narrative forms and identify their key characteristics,AP-ENG-LIT.R.9,"Given an AP-level text, identify its form and the ways in which the form impacts its meaning",AP-ENG-LIT.R.9,,,,,,,additional,,,,,,,,,,,,
English,12,Irony and Satire,Define key vocabulary related to irony and satire and give examples of each,AP-ENG-LIT.R.4,Identify how the use of irony and satire affects meaning in an AP-level text,AP-ENG-LIT.R.4,,,,,,,additional,,,,,,,,,,,,
English,12,Critical lenses,Define the critical lenses and identify examples in analytical writing.,AP-ENG-LIT.R.3,Analyze a given text through each of the critical lenses.,AP-ENG-LIT.R.3,,,,,,,additional,,,,,,,,,,,,
English,12,Syntax,Define and identify vocabulary related to syntax in poetry and prose.,AP-ENG-LIT.R.8,Determine how common syntactical devices and the manipulation of syntax can develop and influence the meaning of poetry and prose.,AP-ENG-LIT.R.8,,,,,,,additional,,,,,,,,,,,,
English,12,Literary periods and genres,Define and identify literary periods and genres,AP-ENG-LIT.R.1,Analyze how texts from various literary periods conform to or stray from various literary movements and genres.,AP-ENG-LIT.R.1,,,,,,,additional,,,,,,,,,,,,
English,12,Knowledge of Words 12,Identify the meaning of common Greek and Latin roots and affixes that frequently appear in AP-level English words.,AP-ENG-LIT.R.9,Use these roots to determine the meaning of words and to identify synonyms or antonyms of words,AP-ENG-LIT.W.6,Use context as a clue to the meaning of a word or phrase in an AP-Level text.,AP-ENG-LIT.W.6,,,,,additional,,,,,,,,,,,,
English,12,Poetic sound,Define key vocabulary and identify examples of each,AP-ENG-LIT.R.4,Identify how poetic sound affects meaning in AP-level text,AP-ENG-LIT.R.4,,,,,,,additional,,,,,,,,,,,,
English,12,Conventions of English 12,"Revise sentences with grammatically incorrect punctuation (commas, semicolons, colons, hyphens, parentheses, ellipses, and dashes) to conform to the conventions of English.",AP-ENG-LIT.W.5,Revise sentences with dangling modifiers or other grammatically incorrect phrases or clauses to conform to the conventions of English.,AP-ENG-LIT.W.5,Revise sentences with grammatically incorrect pronoun usage to conform to the conventions of English.,AP-ENG-LIT.W.5,Revise sentences to improve sentence variety. ,AP-ENG-LIT.W.5,Correct misspelled words in sentences.,AP-ENG-LIT.W.5,power,,,,,,,,,,,,
English,12,Characterization 12,"Identify methods of characterization. Understand how methods are used and developed to reveal motivations, values, flaws, attitudes, fears, and other characteristics. ",AP-ENG-LIT.R.9,"Analyze the methods of characterization within an AP-level text, including how motivations, values, fears, and flaws are developed and revealed.",AP-ENG-LIT.R.9,,,,,,,power,,,,,,,,,,,,
English,12,Structure and form in fiction,Define key vocabulary and identify examples of each,AP-ENG-LIT.R.9,Identify how structure and form affect meaning in an AP-level text,AP-ENG-LIT.R.9,,,,,,,power,,,,,,,,,,,,
English,12,Figurative language 12,Define and Identify Key Terms and Vocabulary,AP-ENG-LIT.R.4,Identify how figurative language affects meaning in an AP-level Text,AP-ENG-LIT.R.4,,,,,,,power,,,,,,,,,,,,
English,12,Point of view 12,Define and Identify Key Vocabulary,AP-ENG-LIT.R.5,Identify how Point of View affects meaning in an AP-Level Text,AP-ENG-LIT.R.5,,,,,,,power,,,,,,,,,,,,
English,12,Poetic form,Define key vocabulary and identify examples of each.,AP-ENG-LIT.R.9,Identify how Poetic Form Affects Meaning in an AP-level Text,AP-ENG-LIT.R.9,,,,,,,power,,,,,,,,,,,,
English,12,Dramatic form,Define key vocabulary and identify examples of each,AP-ENG-LIT.R.9,Identify how dramatic form affects meaning in an AP-level text,AP-ENG-LIT.R.9,,,,,,,power,,,,,,,,,,,,
English,12,Tone 12,"Determine the meaning of words in a fiction text, including figurative, connotative, and technical meanings. ",AP-ENG-LIT.R.7,Analyze how an author uses and refines the meaning of a key term over the course of a fiction text.,AP-ENG-LIT.R.7,Analyze nuances in meaning of words with similar denotations. Analyze the impact on tone when each of these words is used in a fiction text.,AP-ENG-LIT.R.7,,,,,power,,,,,,,,,,,,
English,12,Tone 12,"Identify examples of details, allusions, syntax, and repetition in a text. Explain how these examples contribute to the overall tone of a fiction text. ",AP-ENG-LIT.R.7,"Identify the tone of a fictional passage, drawing on evidence to strengthen analysis. Distinguish strong versus weak analysis of a tone.",AP-ENG-LIT.R.7,,,,,,,power,,,,,,,,,,,,
History,6,ANCIENT GREECE: Alexander the Great,Trace the rise of Alexander the Great as a historical figure,CAHIS.6.4.7 ,Detail the spread of Greek culture eastward and into Egypt during Alexander the Great's conquests.,CAHIS.6.4.7 ,,,,
History,6,Ancient Mesopotamian Civilization,Locate and describe the Ancient Mesopotamian civilization including its physical setting.,CAHIS.6.2.1,"Describe the relationship between Mesopotamia and Egypt with a focus on religion, society, and politics.",CAHIS.6.2.3,Describe Hammurabi's Code and its significance.,CAHIS.6.2.4,,
History,6,Ancient Kush Civilization,Identify the location of the Kush civilization and describe it's interaction with the physical environment.,CAHIS.6.2.8,Describe the Kush cities.,CAHIS.6.2.8,"Describe the Kush civilization's relationship with Egypt (political, commercial, cultural).",CAHIS.6.2.8,,
History,6,ANCIENT GREECE: Persian Empire,Explain how the Persian Empire was established.,CAHIS.6.4.5 ,Describe the way society and government were organized in the Persian Empire.,CAHIS.6.4.5 ,,,,
History,6,ANCIENT GREECE: City States & Wars,Identify similarities and differences in characteristics and cultural values between the ancient Greek city-states of Athens and Sparta,CAHIS.6.4.6,Describe the role of Athens and Sparta in the Persian War.,CAHIS.6.4.6,List and explain two causes of the Peloponnesian War and describe how the Athenian Army failed to expand their empire and defeat Sparta during the Peloponnesian War.,CAHIS.6.4.6,,
History,6,ANCIENT INDIA: Art & Literature,Describe advances made by Ancient Indian Civilizations in math and science.,CAHIS.6.5.7,Describe advances made by Ancient Indian Civilizations in metallurgy.,CAHIS.6.5.7,Describe advances made by Ancient Indian Civilizations in art & literature.,CAHIS.6.5.7,,
History,6,ANCIENT INDIA: Buddhism,Describe the life and moral teachings of Buddha.,CAHIS.6.5.5,"Explain how Buddhism spread in India, Ceylon, and Central Asia.",CAHIS.6.5.5,,,,
History,6,ANCIENT INDIA: Mauyra Empire,Describe the growth and characteristics of the Maurya Empire.,CAHIS.6.5.6,Describe the political and moral achievements of the emperor Asoka.,CAHIS.6.5.6,,,,
History,6,DYNASTIC CHINA: Geography & Daily Life,Locate and describe the origins of the Chinese civilization.,CAHIS.6.6.2,Identify the geographic features of China that made governance and trade difficult and explain how they isolated the country from the rest of the world.,CAHIS.6.6.2,,,,
History,6,DYNASTIC CHINA: Qin Dynasty,Describe governmental policies during the Qin Dynasty,CAHIS.6.6.5,Describe achievements made by Qin Shi Huangdi.,CAHIS.6.6.5,,,,
History,6,ANCIENT ROME: Christianity,Describe the migration of Jewish people in the Mediterranean region and the restriction of rights under the Roman Empire. ,CAHIS.6.7.5,Explain the origins of Christianity and the life and teachings of Jesus of Nazareth and St. Paul the Apostle.,CAHIS.6.7.6,Describe the circumstances that led to the spread of Christianity in Europe and other Roman territories.,CAHIS.6.7.7,,
History,6,DYNASTIC CHINA: Shang Dynasty,Locate and describe the origins of Chinese civilization in the Huang-He Valley during the Shang Dynasty.,CAHIS.6.6.1,"Describe the leadership, society, and culture during the Shang Dynasty.",CAHIS.6.6.1,,,,
History,6,ANCIENT EGYPT: Geography and Trade,Describe the physical environment (including rivers) that impacted Egyptian settlement and civilization.,CAHIS.6.2.1,Explain the development of agricultural techniques that led to economic surplus and the growth of cities.,CAHIS.6.2.2,Describe the role of Egyptian trade in the eastern Mediterranean and Nile valley.,CAHIS.6.2.6,,
History,6,Ancient Egypt: Government and Pharaohs,Explain the relationship between religion the social and political order in Egypt.,CAHIS.6.2.3,Describe and explain the sigificance of Queen Hatshepsut,CAHIS.6.2.7,Describe and explain the significance of Ramses the Great.,CAHIS.6.2.7,,
History,6,ANCIENT GREECE: Athenian Democracy,Describe the development and transition through various forms of government in ancient Greece that led to the establishment of democracy. ,CAHIS.6.4.2,Explain how direct democracy unfolded and evolved in ancient Athens and the importance of the idea of citizenship in relation to democracy.,CAHIS.6.4.2,State the key differences between direct democracy and representative democracy.,CAHIS.6.4.3,,
History,6,ANCIENT INDIA: Brahmanism/Hinduism & Caste System,Locate and describe the physical geography that gave rise to the Indus Valley Civilization and describe and explain the significance of the Aryan invastion.,CAHIS.6.5.1,Locate and describe the physical geography that gave rise to the Indus Valley Civilization and describe and explain the significance of the Aryan invastion.,CAHIS.6.5.2,Explain the major beliefs and practices of Brahmanism in India and how they evolved into early Hinduism.,CAHIS.6.5.3,Explain the major holy writings and gods associated with Hinduism.,CAHIS.6.5.3,Define each level of the Hindu caste system and its impact on society.,CAHIS.6.5.4,,,,,,,,,,,,,
History,6,ANCIENT EGYPT: Egyptian Culture,Discuss the main features of Egyptian art and architecture.,CAHIS.6.2.5,Describe the evolution of language in Egypt and its written forms.,CAHIS.6.2.9,,,,
History,6,ANCIENT GREECE: Literature and Mythology,Identify and describe the key features and characteristics of Greek mythology and its impact on Greek life. ,CAHIS.6.4.4,"Identify and describe the major Greek works including the Iliad, Odyssey, and Aesop's Fables and the sigificance of each work.",CAHIS.6.4.4,,,,
History,6,DYNASTIC CHINA: Confucianism & Taoism,Describe the life of Confucius and his teachings.,CAHIS.6.6.3,Describe main principles of Confucianism and Taoism.,CAHIS.6.6.3,Describe the political and cultural problems that existed in the time of Confucius and explain how he sought to solve them.,CAHIS.6.6.4,,
History,6,DYNASTIC CHINA: Han Dynasty & Silk Road,Describe the political contributions of the Han Dynasty in regards to the bureaucratic state and expansion of the empire.,CAHIS.6.6.6,Describe the trade along the Silk Road during the Han Dynasty and its significance.,CAHIS.6.6.7,Describe the spread of Buddhism into China during the Han Dynasty.,CAHIS.6.6.8,,
History,6,ANCIENT GREECE: Geography & Daily Life,Describe the geographic features of Ancient Greece.,CAHIS.6.4.1,Explain the development and characteristics of Greek city states.,CAHIS.6.4.1,Describe the patterns of trade and commerce among Greek city states.,CAHIS.6.4.1,,
History,6,EARLY HUMANS: Paleolithic Culture,"Describe the hunter-gatherer societies, including the development of tools and the use of fire.",CAHIS.6.1.1,Identify the locations of human communities that populated the major regions of the world and describe how humans adapted to a variety of environments.,CAHIS.6.1.2,"Explain the climatic changes and the rise of the domestication of plants, animals, clothing, and shelter.",CAHIS.6.1.3,,
History,6,ANCIENT HEBREWS: Judaism,"Describe the origin of Judaism as a religion, its major beliefs, teachings, and traditions, and how it developed.",CAHIS.6.3.1,"Describe the origin of Judaism as a religion, its major beliefs, teachings, and traditions, and how it developed.",CAHIS.6.3.2,"Describe the settlement, movement, and dispersian of the Jewish population. ",CAHIS.6.3.4,"Describe the settlement, movement, and dispersian of the Jewish population. ",CAHIS.6.3.5,"Describe and explain the signifance of Jewish individuals including Abraham, Moses, Naomi, Ruth, David, and Yohanan ben Zaccai in the development of the Jewish religion.",CAHIS.6.3.3,,,,,,,,,,,,,
History,6,Ancient Greece: Philosophers and Scholars,"Describe the contributions of Ancient Greek figures to the arts and philosophy (Socrates, Plato, Aristotle, Thucydides).",CAHIS.6.4.8,Describe the contributions of Ancient Greek figures to the sciences including Hypatia and Euclid.,CAHIS.6.4.8,,,,
History,6,ANCIENT ROME: The Roman Republic,Describe the location and rise of the Roman Republic.,CAHIS.6.7.1,"Describe the government of the Roman Republic and its significance (e.g., written constitution and tripartite government, checks and balances, civic duty).",CAHIS.6.7.2,Describe the political and geographic reasons expanasion of the Roman Empire (with a focus on currency and trade routes).,CAHIS.6.7.3,Discuss the influence of Julius Caesar and Augustus in Rome’s transition from republic to empire.,CAHIS.6.7.4,"Explain the legacy of Roman art and architecture, technology and science, literature, language, and law.",CAHIS.6.7.8,,,,,,,,,,,,,
History,7,Rise of the Byzantine Empire,Describe Ancient Rome's geographic borders and the factorsthat threatened its territorial cohesion.,CAHIS.7.1.2,Describe the establishment of Constantinople and the development of the Byzantine Empire (with an emphasis on the differences between the Eastern Orthodox and Roman Catholic civilizations).,CAHIS.7.1.3,,,,
History,7,China: Tang and Song Dynasties,"Describe the reunification of China under the Tang Dynasty and reasons for the spread of Buddhism in Tang China, Korea, and Japan. ",CAHIS.7.3.1,"Describe agricultural, technological, and commercial developments during the Tang and Sung periods.",CAHIS.7.3.2,Analyze the influences of Confucianism and changes in Confucian thought during the Sung period and Mongol Ascendancy (Yuan Dynasty).,CAHIS.7.3.3,,
History,7,China: Mongol Ascendancy and Ming Dynasty,Describe the overland trade and maritime expeditions between China and other civilizations in the Mongol Ascendancy and Ming Dynasty.,CAHIS.7.3.4,"Trace the historic influence of such discoveries as tea, the manufacture of paper, woodblock printing, the compass, and gunpowder.",CAHIS.7.3.5,Describe the development of the imperial state and the scholar-official class.,CAHIS.7.3.6,,
History,7,Medieval Japan,"Describe the impact of China and Korea on Japan (intellectually, linguistic, religious, philosophical).",CAHIS.7.5.1,"Describe Japanese religion (Buddhism) and culture with a focus on the reign of Prince Shotoku as well as the golden age of literature, art, and drama. ",CAHIS.7.5.2,"Describe Japanese religion (Buddhism) and culture with a focus on the reign of Prince Shotoku as well as the golden age of literature, art, and drama. ",CAHIS.7.5.4,"Describe Japanese religion (Buddhism) and culture with a focus on the reign of Prince Shotoku as well as the golden age of literature, art, and drama. ",CAHIS.7.5.5,"Describe Japanese society with a focus on values, social customs, and traditions based upon military traditions, lord-vassal system, and samurai culture. ",CAHIS.7.5.3,,,,,,,,,,,,,
History,7,Ghana and Mali in Medieval Africa,"Describe the physical geography and its impact on the empires of Ghana and Mali (Niger River, vegetation zones of forest and savannah, desert, and natural resources)",CAHIS.7.4.1,"Describe the family structures, labor specializations, and commerce in the cities in West Africa.",CAHIS.7.4.2,"Describe the religious and cultural characteristics of West Africa and the influence of Islamic beliefs, ethics, and law.",CAHIS.7.4.3,Describe the Arabic language as well as the written and oral traditions in African history and culture. ,CAHIS.7.4.4
History,7,Mayan and Incan Civilizations,"Identify and describe the location and climate that surrounded the Mayan and Inca civilizations and effects on economy, trade, and the development of urban society.",CAHIS.7.7.1,"Describe the roles of people in society, including the different social classes, government, and family structures in the Mayan and Incan civilizations.",CAHIS.7.7.2,Explain the causes and results of Spanish conquest during the Mayan and Incan civilizations. ,CAHIS.7.7.3,"Describe the great achievements of Maya and Inca mathematicians, astronomers, and architects in addition to what remains of indigenous cultures.",CAHIS.7.7.4
History,7,Medieval Europe,"Describe the geography of Europe (location, topography, waterways, vegetaion, cimate) and its impact on Medieval life and the spread of Christianity including the role of the church and monasteries.",CAHIS.7.6.1,Describe the influence of physical geography on feudalism and feudalism's role in the economy and influence on the political order in medieval Europe.,CAHIS.7.6.3,"Describe the conflict between the Papacy and European monarchs as well as the role of the Catholic church (politically, intellectually, aesthetically)",CAHIS.7.6.4,Explain the causes and course of the religious crusades and their effects on the religions practiced in Europe and the decline of Muslim rule.,CAHIS.7.6.6,"Explain the significance of Medieval English documents, practices, and institutions (e.g., Magna Carta, parliament, development of habeas corpus, an independent judiciary in England).",CAHIS.7.6.5,,,,,,,,,,,,,
History,7,Aztec Civilization,"Identify and describe the location and climate that surrounded the Aztec civilizations and effects on economy, trade, and the development of urban society.",CAHIS.7.7.1,"Describe the different social classes, government, and family structures in the Aztec civilization.",CAHIS.7.7.2,Explain the causes and results of Spanish conquest during the Aztec civilization.,CAHIS.7.7.3,"Describe the great achievements of Aztec mathematicians, astronomers, and artists.",CAHIS.7.7.4,"Describe the great achievements of Aztec mathematicians, astronomers, and artists.",CAHIS.7.7.5,,,,,,,,,,,,,
History,7,The Roman Empire,"Explain the early strengths and lasting contributions of the Roman Empire (e.g., significance of Roman citizenship; rights under Roman law; Roman art, architecture, engineering, and philosophy; preservation and transmission of Christianity).",CAHIS.7.1.1,"Explain the internal weaknesses in the Roman Empire (e.g., rise of autonomous military powers within the empire, undermining of citizenship by the growth of corruption and slavery, lack of education, and distribution of news).",CAHIS.7.1.1,,,,
History,7,Islam in the Middle Ages,Describe the origin of Islam including the teachings of Muhammad and the connection to Judaism and Christianity.,CAHIS.7.2.2,"Describe Islamic beliefs, practices, laws, and the daily life of Muslims that are grounded in the Qur'an and the Sunnah.",CAHIS.7.2.3,"Describe the expansion of Muslim rule through military conquests and treaties, and the cultural blending that occured in religion and language.",CAHIS.7.2.4,,
